did qid seed fillfactor ROWS distinct relpages fuzz fuzz2 step iomethod ioworkers eic direction run iorder order b values start end time_uncached time_cached distance_uncached distance_cached buffers_read buffers_hit
1 92 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 8192 3659 11850 32.037 17.155 -1 -1 1586 399
1 93 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 8192 327 8518 27.934 17.708 262.783 -1 1585 353
1 94 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 8192 21015 29206 27.198 17.783 259.590 -1 1587 349
1 95 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 8192 19852 28043 28.632 17.555 268.959 -1 1587 363
1 96 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 8192 1853 10044 28.804 17.122 258.305 -1 1586 349
1 97 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 8192 20803 28994 27.434 16.689 270.063 -1 1587 343
1 98 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 8192 32134 40325 28.382 17.392 267.266 -1 1587 325
1 99 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 16384 6729 23112 60.931 37.164 -1 -1 3170 753
1 100 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 16384 2325 18708 54.879 35.842 264.085 -1 3168 673
1 101 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 16384 13757 30140 52.214 35.947 264.297 -1 3170 675
1 102 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 16384 17669 34052 52.352 35.881 270.588 -1 3170 664
1 103 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 16384 28419 44802 48.895 32.555 265.239 -1 3170 661
1 104 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 16384 11413 27796 51.690 33.658 270.288 -1 3171 672
1 105 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 16384 807 17190 53.192 37.826 270.599 -1 3168 687
1 106 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 32768 2668 35435 122.294 73.794 -1 -1 6335 1499
1 107 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 32768 29781 62548 96.676 77.398 269.021 -1 6336 1336
1 108 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 32768 1964 34731 100.217 76.091 268.771 -1 6335 1349
1 109 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 32768 22611 55378 95.412 78.059 271.411 -1 6336 1341
1 110 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 32768 28824 61591 96.428 72.681 268.415 -1 6336 1315
1 111 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 32768 14364 47131 95.713 73.847 270.434 -1 6337 1358
1 112 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 32768 4873 37640 99.766 77.358 271.150 -1 6336 1361
1 113 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 65536 5740 71275 233.989 164.995 -1 -1 12668 2971
1 114 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 65536 7892 73427 185.936 139.676 270.552 -1 12669 2660
1 115 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 65536 579 66114 190.160 152.725 270.300 -1 12667 2728
1 116 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 65536 20394 85929 186.020 151.765 271.658 -1 12669 2690
1 117 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 65536 9154 74689 184.308 128.413 270.871 -1 12669 2659
1 118 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 65536 16781 82316 185.014 143.877 271.542 -1 12668 2685
1 119 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 65536 13007 78542 191.104 168.139 271.513 -1 12669 2697
1 120 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 128036 16326 144361 435.407 279.889 -1 -1 24746 5679
1 121 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 128036 7546 135581 353.454 290.320 271.072 -1 24747 5137
1 122 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 128036 27606 155641 355.164 293.933 271.171 -1 24747 5110
1 123 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 128036 16623 144658 349.790 291.049 271.726 -1 24747 5185
1 124 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 128036 16879 144914 352.086 278.155 270.945 -1 24748 5142
1 125 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 128036 3087 131122 367.361 275.168 271.727 -1 24746 5231
1 126 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 128036 24474 152509 355.741 292.732 271.793 -1 24748 5118
1 127 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 190536 23704 214239 669.865 417.764 -1 -1 36824 8409
1 128 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 190536 8461 198996 505.305 377.456 271.501 -1 36825 7610
1 129 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 190536 3578 194113 539.985 434.014 271.449 -1 36823 7689
1 130 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 190536 24544 215079 502.215 378.705 271.820 -1 36826 7647
1 131 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 190536 16935 207470 504.972 409.282 271.389 -1 36824 7632
1 132 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 190536 22784 213319 515.515 366.256 271.852 -1 36826 7636
1 133 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 190536 2118 192653 542.100 431.537 271.757 -1 36822 7713
1 134 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 253036 27952 280987 885.825 551.557 -1 -1 48903 11079
1 135 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 253036 16592 269627 670.279 574.477 271.586 -1 48903 10043
1 136 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 253036 1773 254808 702.980 582.665 271.565 -1 48902 10144
1 137 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 253036 2264 255299 722.777 572.233 271.871 -1 48901 10156
1 138 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 253036 12308 265343 668.020 540.532 271.633 -1 48902 10100
1 139 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 253036 597 253632 693.702 488.705 271.815 -1 48900 10157
1 140 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 253036 1415 254450 762.982 643.459 271.866 -1 48901 10297
1 141 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 315536 31761 347296 1038.529 771.808 -1 -1 60981 13677
1 142 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 315536 16190 331725 807.997 789.768 271.632 -1 60981 12496
1 143 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 315536 11582 327117 841.996 669.410 271.595 -1 60981 12453
1 144 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 315536 16500 332035 871.811 714.751 271.876 -1 60981 12452
1 145 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 315536 20352 335887 819.786 671.963 271.707 -1 60981 12556
1 146 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 315536 8027 323562 856.887 669.618 271.862 -1 60981 12452
1 147 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 315536 9289 324824 857.936 710.712 271.908 -1 60980 12470
1 148 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 378036 24251 402286 1253.844 824.179 -1 -1 73058 16449
1 149 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 378036 18609 396644 1029.110 958.277 271.722 -1 73059 14800
1 150 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-3ded1b78 378036 27618 405653 993.642 955.271 271.761 -1 73059 14791
1 151 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-2-munro-3ded1b78 378036 28356 406391 994.909 827.936 271.822 -1 73059 14752
1 152 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-43ff7415 378036 4485 382520 1061.317 812.705 271.767 -1 73057 15012
1 153 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-geoghegan-munro-43ff7415 378036 11140 389175 1016.848 906.175 271.880 -1 73060 14889
1 154 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-munro-728899ba 378036 5663 383698 1013.034 846.730 271.923 -1 73059 14832
1 155 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc master 440536 26184 466719 1489.054 856.839 -1 -1 85137 19195
1 156 0.6141701449555419 100 10000000 625000 93458 0 8 16 worker 12 16 increase 1 asc asc patched-728899ba 440536 10760 451295 1164.367 1120.407 271.757 -1 85137 17360
